"","tconst","id","title","bechdel_rating","year","averageRating","numVotes","runtimeMinutes","genres","primaryTitle"
"252","0028739",1332,"Conquest","2",1937,6.7,1141,"113","Drama,History,Romance","Conquest"
"253","0028772",2382,"A Day at the Races","2",1937,7.7,11530,"111","Comedy,Musical,Sport","A Day at the Races"
"254","0029087",1244,"Knight Without Armor","2",1937,6.9,943,"107","Adventure,Drama,History","Knight Without Armor"
"255","0029162",1336,"Lost Horizon","2",1937,7.8,10408,"97","Adventure,Drama,Fantasy","Lost Horizon"
"256","0029192",4255,"Make Way for Tomorrow","3",1937,8.3,5804,"91","Comedy,Drama,Romance","Make Way for Tomorrow"
"257","0029207",3548,"Mandarin Mystery, The","3",1936,5.3,275,"66","Comedy,Crime,Mystery","The Mandarin Mystery"
"258","0029217",7877,"Marked Woman","3",1937,7.4,2746,"96","Crime,Film-Noir,Thriller","Marked Woman"
"259","0029322",3968,"Nothing Sacred","0",1937,7.3,4995,"77","Comedy,Drama,Romance","Nothing Sacred"
"260","00293564",16,"Rush Hour 3","1",2007,NA,NA,NA,NA,NA
"261","0029377",1358,"Parnell","2",1937,5.2,395,"118","Biography,Drama,Romance","Parnell"
"262","0029442",1240,"Prisoner of Zenda, The","1",1937,7.7,3638,"101","Adventure,Drama,Romance","The Prisoner of Zenda"
"263","0029453",5740,"Pepe le Moko","2",1937,7.8,5213,"94","Crime,Drama,Romance","Pépé le Moko"
"264","0029546",597,"Shall We Dance","1",1937,7.6,5617,"109","Comedy,Musical,Romance","Shall We Dance"
"265","0029565",5617,"Murder at the Baskervilles (Silver Blaze)","1",1937,5.8,468,"71","Crime,Mystery","Murder at the Baskervilles"
"266","0029583",1976,"Snow White and the Seven Dwarfs","3",1937,7.6,152605,"83","Animation,Family,Fantasy","Snow White and the Seven Dwarfs"
"267","0029604",631,"Stage Door","3",1937,7.8,6534,"92","Comedy,Drama","Stage Door"
"268","0029608",795,"Stella Dallas","3",1937,7.5,3725,"106","Drama,Romance","Stella Dallas"
"269","0029682",1335,"Topper","2",1937,7.4,5715,"97","Comedy,Fantasy,Romance","Topper"
"270","0029811",7317,"Girl Was Young, The","3",1937,7,7236,"80","Crime,Mystery,Romance","The Girl Was Young"
"271","0029843",3103,"Adventures of Robin Hood, The","2",1938,8,41931,"102","Action,Adventure,Romance","The Adventures of Robin Hood"
"272","0029870",7290,"Angels with Dirty Faces","1",1938,8,17430,"97","Crime,Drama,Film-Noir","Angels with Dirty Faces"
"273","0029929",3283,"Bluebeard&#39;s Eighth Wife","2",1938,7.4,2496,"85","Comedy,Romance","Bluebeard's Eighth Wife"
"274","0029942",2467,"Boys Town","0",1938,7.3,4470,"96","Biography,Drama","Boys Town"
"275","0029947",3400,"Bringing Up Baby","3",1938,8,48736,"102","Comedy,Family,Romance","Bringing Up Baby"
"276","0029971",594,"Carefree","2",1938,7.1,2764,"83","Comedy,Musical,Romance","Carefree"
"277","0030044",1238,"Dawn Patrol, The","0",1938,7.6,2280,"103","Drama,War","The Dawn Patrol"
"278","0030127",6042,"Baker&#39;s Wife, The","1",1938,7.6,1262,"133","Comedy,Drama","The Baker's Wife"
"279","0030149",3951,"Four Daughters","3",1938,7,1444,"90","Drama,Music,Romance","Four Daughters"
"280","0030241",994,"Holiday","3",1938,7.8,12080,"95","Comedy,Romance","Holiday"
"281","0030287",1367,"Jezebel","2",1938,7.6,10001,"104","Drama,Romance","Jezebel"
"282","0030341",620,"Lady Vanishes, The","3",1938,7.9,40028,"96","Mystery,Thriller","The Lady Vanishes"
"283","0030396",4495,"Mad Miss Manton, The","3",1938,6.9,1573,"80","Comedy,Crime,Mystery","The Mad Miss Manton"
"284","0030473",2590,"Mr. Wong, Detective","1",1938,6.2,757,"69","Adventure,Crime,Drama","Mr. Wong, Detective"
"285","0030755",1378,"Sisters, The","2",1938,7.2,1426,"99","Drama","The Sisters"
"286","0031022",5863,"Adventures of Sherlock Holmes, The","3",1939,7.6,5341,"85","Crime,Mystery,Thriller","The Adventures of Sherlock Holmes"
"287","0031060",2372,"At the Circus","2",1939,6.9,4861,"87","Comedy,Musical","At the Circus"
"288","0031066",3723,"Babes in Arms","3",1939,6.5,1955,"94","Comedy,Musical","Babes in Arms"
"289","0031210",1370,"Dark Victory","3",1939,7.6,8325,"104","Drama,Romance","Dark Victory"
"290","0031225",5634,"Destry Rides Again","3",1939,7.7,8616,"94","Comedy,Western","Destry Rides Again"
"291","0031235",383,"Dodge City","2",1939,7.2,3843,"104","Western","Dodge City"
"292","0031252",1384,"Drums Along the Mohawk","2",1939,7.2,4721,"104","Drama,History,Romance","Drums Along the Mohawk"
"293","0031322",1973,"Flying Deuces, The","0",1939,6.9,3872,"69","Comedy,War","The Flying Deuces"
"294","0031359",5773,"Gaslight","3",1940,7.4,2969,"84","Thriller","Gaslight"
"295","0031381",291,"Gone with the Wind","3",1939,8.2,247449,"238","Drama,History,Romance","Gone with the Wind"
"296","0031385",1245,"Goodbye, Mr. Chips","2",1939,7.8,8624,"114","Drama,Romance","Goodbye, Mr. Chips"
"297","0031387",2555,"Gorilla, The","3",1939,4.9,1024,"66","Comedy,Horror","The Gorilla"
"298","0031455",2086,"Hunchback of Notre Dame, The","0",1939,7.9,8752,"117","Drama,Romance","The Hunchback of Notre Dame"
"299","0031505",7322,"Jamaica Inn","3",1939,6.3,7378,"108","Adventure,Crime","Jamaica Inn"
"300","0031507",1383,"Jesse James","2",1939,7.1,3368,"106","Biography,Crime,Drama","Jesse James"
"301","0031514",8098,"Le jour se l&egrave;ve","2",1939,7.8,5396,"93","Crime,Drama,Romance","Le Jour se Leve"
"302","0031516",1368,"Juarez","2",1939,7.3,1639,"125","Biography,Drama,History","Juarez"
"303","0031679",5946,"Mr. Smith Goes to Washington","2",1939,8.2,91093,"129","Comedy,Drama","Mr. Smith Goes to Washington"
"304","0031680",2622,"Mr. Wong in Chinatown","1",1939,6,558,"71","Mystery","Mr. Wong in Chinatown"
"305","0031709",5763,"Nancy Drew... Reporter","3",1939,6.7,808,"68","Comedy,Crime,Mystery","Nancy Drew... Reporter"
"306","0031725",1259,"Ninotchka","3",1939,8,16121,"110","Comedy,Romance","Ninotchka"
"307","0031742",2851,"Of Mice and Men","1",1939,7.8,4747,"106","Drama","Of Mice and Men"
"308","0031826",1371,"Essex and Elizabeth","2",1939,7.2,4290,"106","Biography,Drama,History","The Private Lives of Elizabeth and Essex"
"309","0031885",3089,"Rules of the Game, The","3",1939,8.1,22875,"110","Comedy,Drama","The Rules of the Game"
"310","0031971",593,"Stagecoach","3",1939,7.9,35204,"96","Adventure,Western","Stagecoach"
"311","0031981",1385,"Story of Alexander Graham Bell, The","2",1939,7,842,"98","Biography,Drama,History","The Story of Alexander Graham Bell"
"312","0032138",174,"Wizard of Oz, The","3",1939,8,331064,"102","Adventure,Family,Fantasy","The Wizard of Oz"
"313","0032143",588,"Women, The","3",1939,8,10768,"133","Comedy,Drama","The Women"
"314","0032145",1239,"Wuthering Heights","2",1939,7.7,14082,"104","Drama,Romance","Wuthering Heights"
"315","0032155",1382,"Young Mr. Lincoln","2",1939,7.6,6042,"100","Biography,Drama","Young Mr. Lincoln"
"316","0032194",1373,"All This, and Heaven Too","2",1940,7.6,3632,"141","Drama,Romance","All This, and Heaven Too"
"317","0032211",5320,"Anne Of Windy Poplars","3",1940,6.5,115,"86","Drama","Anne of Windy Poplars"
"318","0032215",2556,"Ape, The","3",1940,4.5,1341,"62","Horror","The Ape"
"319","0032273",1356,"Boom Town","1",1940,7.1,2572,"119","Adventure,Drama,Romance","Boom Town"
"320","0032339",1975,"A Chump at Oxford","0",1940,7.4,2882,"62","Comedy","A Chump at Oxford"
"321","0032349",1355,"Comrade X","2",1940,6.5,1096,"104","Comedy,Romance","Comrade X"
"322","0032376",4415,"Dance, Girl, Dance","3",1940,6.7,1492,"90","Comedy,Drama,Musical","Dance, Girl, Dance"
"323","0032406",4363,"Chamber of Horrors / Door with the Seven Locks","2",1940,5.8,313,"89","Drama,Horror,Mystery","Chamber of Horrors"
"324","0032455",5039,"Fantasia","0",1940,7.8,78213,"125","Animation,Family,Fantasy","Fantasia"
"325","0032484",7311,"Foreign Correspondent","1",1940,7.6,15373,"120","Action,Romance,Thriller","Foreign Correspondent"
"326","0032551",1387,"Grapes of Wrath, The","3",1940,8.1,75434,"129","Drama,History","The Grapes of Wrath"
"327","0032553",3470,"Great Dictator, The","3",1940,8.5,165558,"125","Comedy,Drama,War","The Great Dictator"
"328","0032599",3033,"His Girl Friday","3",1940,8,45678,"92","Comedy,Drama,Romance","His Girl Friday"
"329","0032690",5802,"Last Alarm, The","3",1940,5.9,104,"61","Crime,Drama","The Last Alarm"
"330","0032701",1380,"Letter, The","2",1940,7.7,9608,"95","Crime,Drama,Film-Noir","The Letter"
"331","0032811",1501,"Mortal Storm, The","3",1940,7.9,3732,"100","Drama","The Mortal Storm"
"332","0032904",4943,"Philadelphia Story, The","3",1940,8,55311,"112","Comedy,Romance","The Philadelphia Story"
"333","0032910",478,"Pinocchio","1",1940,7.5,106147,"88","Animation,Comedy,Family","Pinocchio"
"334","0032943",4257,"Pride and Prejudice","3",1940,7.4,6556,"118","Drama,Romance","Pride and Prejudice"
"335","0032946",4354,"Primrose Path","3",1940,7,1029,"93","Drama,Romance","Primrose Path"
"336","0032976",618,"Rebecca","3",1940,8.2,103193,"130","Drama,Mystery,Romance","Rebecca"
"337","0032983",1366,"Return of Frank James, The","0",1940,6.7,2355,"92","Crime,History,Western","The Return of Frank James"
"338","0033021",2678,"Santa Fe Trail","1",1940,6.3,2622,"110","Adventure,Biography,Drama","Santa Fe Trail"
"339","0033028",3050,"Sea Hawk, The","3",1940,7.8,7770,"127","Action,Adventure,History","The Sea Hawk"
"340","0033045",7861,"Shop Around the Corner, The","3",1940,8.1,22800,"99","Comedy,Drama,Romance","The Shop Around the Corner"
"341","0033105",1357,"Strange Cargo","0",1940,6.9,1774,"113","Adventure,Drama,Romance","Strange Cargo"
"342","0033152",1265,"Thief of Bagdad, The","0",1940,7.6,10121,"106","Adventure,Family,Fantasy","The Thief of Bagdad"
"343","0033436",2906,"Buck Privates","3",1941,7.3,3527,"84","Comedy,Musical,War","Buck Privates"
"344","0033459",2446,"Cheers for Miss Bishop","3",1941,6.7,503,"95","Drama,Romance","Cheers for Miss Bishop"
"345","0033467",1266,"Citizen Kane","1",1941,8.4,340021,"119","Drama,Mystery","Citizen Kane"
"346","0033533",1682,"Devil and Miss Jones, The","3",1941,7.8,3010,"92","Comedy,Romance","The Devil and Miss Jones"
"347","0033563",1117,"Dumbo","2",1941,7.3,98741,"64","Animation,Drama,Family","Dumbo"
"348","0033627",2867,"49th Parallel","0",1941,7.4,4812,"123","Drama,Thriller,War","49th Parallel"
"349","0033717",2410,"High Sierra","1",1941,7.6,12668,"100","Action,Adventure,Crime","High Sierra"
"350","0033723",2910,"Hold That Ghost","3",1941,7.6,2855,"86","Adventure,Comedy,Music","Hold That Ghost"
"351","0033727",1941,"Mr. Bug Goes to Town","1",1941,7.1,937,"78","Animation,Comedy,Family","Mr. Bug Goes to Town"
"352","0033802",6318,"Ladies In Retirement","1",1941,7.1,788,"91","Crime,Drama,Film-Noir","Ladies in Retirement"
"353","0033804",1386,"Lady Eve, The","2",1941,7.9,16388,"94","Comedy,Romance","The Lady Eve"
"354","0033836",1372,"Little Foxes, The","2",1941,8.2,8578,"116","Drama,Romance","The Little Foxes"
"355","0033870",1230,"Maltese Falcon, The","1",1941,8.1,131629,"100","Film-Noir,Mystery","The Maltese Falcon"
"356","0033874",4475,"Man Who Came to Dinner, The","3",1942,7.6,5649,"112","Comedy,Romance","The Man Who Came to Dinner"
"357","0033891",3717,"Meet John Doe","3",1941,7.7,10268,"122","Comedy,Drama,Romance","Meet John Doe"
"358","0033902",2468,"Men of Boys Town","1",1941,6.6,891,"106","Drama","Men of Boys Town"
"359","0033928",6171,"Murder by Invitation","3",1941,6.1,187,"67","Comedy,Crime,Mystery","Murder by Invitation"
"360","0034175",1512,"Shanghai Gesture, The","3",1941,6.8,2168,"95","Crime,Drama,Film-Noir","The Shanghai Gesture"
"361","0034240",4359,"Sullivan&#39;s Travels","3",1941,8.1,20428,"90","Adventure,Comedy,Drama","Sullivan's Travels"
"362","0034248",7329,"Suspicion","3",1941,7.4,26931,"99","Mystery,Thriller","Suspicion"
"363","0034328",1331,"Two-Faced Woman","2",1941,6.4,1217,"90","Comedy,Romance","Two-Faced Woman"
"364","0034398",2436,"Wolf Man, The","2",1941,7.4,19185,"70","Horror","The Wolf Man"
"365","0034492",1116,"Bambi","1",1942,7.3,108609,"70","Animation,Drama,Family","Bambi"
"366","0034521",3518,"Black Dragons","0",1942,4.3,837,"64","Thriller,War","Black Dragons"
"367","0034583",1076,"Casablanca","1",1942,8.5,443514,"102","Drama,Romance,War","Casablanca"
"368","0034587",2708,"Cat People","3",1942,7.4,15731,"73","Fantasy,Horror,Thriller","Cat People"
"369","0034591",3789,"There Was a Father","0",1942,7.8,1928,"94","Drama","There Was a Father"
"370","0034613",7697,"Corpse Vanishes, The","1",1942,4.3,2349,"64","Horror,Sci-Fi","The Corpse Vanishes"
"371","0034746",1675,"For Me and My Gal","3",1942,7.2,2491,"104","Musical,Romance,War","For Me and My Gal"
"372","0034882",1686,"I Married an Angel","3",1942,6,362,"84","Comedy,Fantasy,Musical","I Married an Angel"
"373","0035015",1289,"Magnificent Ambersons, The","2",1942,7.9,18601,"88","Drama,Romance","The Magnificent Ambersons"
"374","0035017",7475,"La main du diable","1",1943,7.6,871,"78","Fantasy,Horror","Carnival of Sinners"
"375","0035019",681,"Major and the Minor, The","3",1942,7.5,5100,"100","Comedy,Romance","The Major and the Minor"
"376","0035093",6384,"Mrs. Miniver","3",1942,7.6,13138,"134","Drama,Romance,War","Mrs. Miniver"
"377","0035140",689,"Now, Voyager","3",1942,8,12686,"117","Drama,Romance","Now, Voyager"
"378","0035279",5938,"Saboteur","1",1956,7.2,19736,"109","Thriller,War","Saboteur"
"379","0035279",5939,"Saboteur","1",1942,7.2,19736,"109","Thriller,War","Saboteur"
"380","0035317",5859,"Sherlock Holmes and the Secret Weapon","1",1942,6.8,4449,"68","Adventure,Crime,Drama","Sherlock Holmes and the Secret Weapon"
"381","0035360",1388,"Son of Fury: The Story of Benjamin Blake","1",1942,7.2,1153,"98","Adventure,Drama,Romance","Son of Fury: The Story of Benjamin Blake"
"382","0035415",3875,"Tales of Manhattan","2",1942,7.4,1577,"118","Comedy,Drama,Romance","Tales of Manhattan"
"383","0035423",1739,"Kate &amp; Leopold","2",2001,6.4,70811,"118","Comedy,Fantasy,Romance","Kate & Leopold"
"384","0035446",5303,"To Be or Not to Be","0",1942,8.2,21642,"99","Comedy,War","To Be or Not to Be"
"385","0035567",4870,"Woman of the Year","3",1942,7.3,7740,"114","Comedy,Drama,Romance","Woman of the Year"
"386","0035636",7834,"Angels of Sin","3",1943,7.6,1001,"90","Drama","Angels of Sin"
"387","0035753",3890,"Le Corbeau: The Raven","3",1943,7.8,7245,"92","Crime,Drama,Mystery","Le Corbeau"
"388","0035770",5209,"Cry &#39;Havoc&#39;","3",1943,6.9,722,"97","Drama,War","Cry 'Havoc'"
"389","0035881",5554,"Fires Were Started","0",1943,6.6,787,"63","Drama,War","Fires Were Started"
"390","0035942",1691,"Girl Crazy","1",1943,7,1284,"99","Comedy,Musical,Romance","Girl Crazy"
"391","0035957",1988,"Guadalcanal Diary","0",1943,6.9,1810,"93","Drama,War","Guadalcanal Diary"
"392","0036027",1955,"I Walked with a Zombie","3",1943,7.2,8995,"69","Drama,Fantasy,Horror","I Walked with a Zombie"
"393","0036112",3839,"Life and Death of Colonel Blimp, The","2",1943,8.2,11037,"163","Drama,Romance,War","The Life and Death of Colonel Blimp"
"394","0036172",7410,"More the Merrier, The","1",1943,7.9,4763,"104","Comedy,Romance,War","The More the Merrier"
"395","0036230",1374,"Old Acquaintance","3",1943,7.6,2404,"110","Drama,Romance","Old Acquaintance"
"396","0036244",6310,"Ox-Bow Incident, The","1",1943,8.1,17804,"75","Drama,Western","The Ox-Bow Incident"
"397","0036323",1987,"Sahara","0",1943,7.6,6818,"97","Action,Drama,War","Sahara"
"398","0036326",7696,"Saludos Amigos","0",1942,6.2,3610,"42","Animation,Family,Fantasy","Saludos Amigos"
"399","0036341",8090,"Seventh Victim, The","3",1943,6.9,4495,"71","Drama,Horror,Mystery","The Seventh Victim"
"400","0036342",4617,"Shadow of a Doubt","3",1943,8,50600,"108","Thriller","Shadow of a Doubt"
"401","0036363",1959,"Sky&#39;s the Limit, The","1",1943,6.5,657,"89","Comedy,Musical,Romance","The Sky's the Limit"
"402","0036367",6315,"So Proudly We Hail!","3",1943,7.6,1304,"126","Drama,Romance,War","So Proudly We Hail!"
"403","0036400",4699,"Judo Saga (Sanshiro Sugata)","0",1943,6.8,3472,"79","Action,Adventure,Drama","Sanshiro Sugata"
"404","0036418",2407,"Tender Comrade","3",1943,6.3,645,"102","Drama,Romance","Tender Comrade"
"405","0036506",3753,"Day of Wrath","3",1943,8,7658,"97","Drama,History","Day of Wrath"
"406","0036515",1375,"Watch on the Rhine","3",1943,7.4,3155,"114","Drama","Watch on the Rhine"
"407","0036613",201,"Arsenic and Old Lace","3",1944,8,58972,"118","Comedy,Crime,Thriller","Arsenic and Old Lace"
"408","0036695",6515,"A Canterbury Tale","3",1944,7.7,4171,"124","Comedy,Drama,Mystery","A Canterbury Tale"
"409","0036723",3134,"Cover Girl","3",1944,6.9,3891,"107","Comedy,Musical,Romance","Cover Girl"
"410","0036775",1416,"Double Indemnity","3",1944,8.3,116754,"107","Crime,Drama,Film-Noir","Double Indemnity"
"411","0036868",3982,"Best Years of Our Lives, The","2",1946,8.1,49421,"170","Drama,Romance,War","The Best Years of Our Lives"
"412","0036891",1683,"Hail the Conquering Hero","2",1944,7.8,3626,"101","Comedy,War","Hail the Conquering Hero"
"413","0036914",2045,"Torment","0",1944,7.4,2674,"101","Drama,Romance","Torment"
"414","0036940",3279,"I&#39;ll Be Seeing You","3",1944,7.3,1654,"85","Drama,Family,Romance","I'll Be Seeing You"
"415","0036947",4698,"Most Beautiful (Ichiban utsukushiku), The","3",1944,5.8,1313,"85","Drama","Ichiban utsukushiku"
"416","0036969",6781,"Jane Eyre","3",1943,7.6,6795,"97","Drama,Romance","Jane Eyre"
"417","0037008",2715,"Laura","3",1944,8.1,36050,"88","Drama,Film-Noir,Mystery","Laura"
"418","0037017",5983,"Lifeboat","3",1944,7.8,22793,"97","Drama,War","Lifeboat"
"419","0037059",1676,"Meet Me in St. Louis","3",1944,7.7,16964,"113","Comedy,Drama,Family","Meet Me in St. Louis"
"420","0037076",6420,"Minstrel Man","1",1944,5.2,103,"70","Musical","Minstrel Man"
"421","0037094",1376,"Mr. Skeffington","2",1944,7.8,4564,"146","Drama,Romance","Mr. Skeffington"
"422","0037120",4222,"National Velvet","3",1944,7.4,5590,"123","Drama,Family,Sport","National Velvet"
"423","0037280",3154,"Since You Went Away","3",1944,7.6,3677,"177","Drama,Romance,War","Since You Went Away"
"424","0037365",6848,"Thin Man Goes Home","2",1945,7.4,4121,"100","Comedy,Crime,Mystery","The Thin Man Goes Home"
"425","0037382",3245,"To Have and Have Not","3",1944,8,26191,"100","Adventure,Comedy,Romance","To Have and Have Not"
"426","0037469",2181,"Window in the Window","1",1944,7.8,10775,"107","Crime,Drama,Film-Noir","The Woman in the Window"
"427","0037508",1639,"Along Came Jones","0",1945,6.6,1465,"90","Comedy,Romance,Western","Along Came Jones"
"428","0037514",6017,"Anchors Aweigh","0",1945,7.2,6715,"140","Comedy,Fantasy,Musical","Anchors Aweigh"
"429","0037558",1544,"Brief Encounter","3",1945,8.1,29632,"86","Drama,Romance","Brief Encounter"
"430","0037630",7835,"Les dames du Bois de Boulogne","3",1945,7.4,3164,"86","Drama,Romance","Les dames du Bois de Boulogne"
"431","0037635",7185,"Dead of Night","3",1945,7.7,8843,"103","Horror","Dead of Night"
"432","0037638",3999,"Detour","1",1945,7.4,11278,"68","Crime,Drama,Film-Noir","Detour"
"433","0037671",2434,"Enchanted Cottage, The","3",1945,7.6,2300,"91","Drama,Romance","The Enchanted Cottage"
"434","0037674",5129,"Children of Paradise","2",1945,8.3,15896,"189","Drama,Romance","Children of Paradise"
"435","0037800",1213,"I Know Where I&#39;m Going","3",1945,7.6,6665,"91","Drama,Romance","'I Know Where I'm Going!'"
"436","0037820",2004,"Isle of the Dead","3",1945,6.6,3269,"71","Drama,Horror,Mystery","Isle of the Dead"
"437","0037843",5677,"Keep Your Powder Dry","3",1945,6.5,307,"93","Drama,War","Keep Your Powder Dry"
