,nconst,tconst,crew.type,primaryName,primaryProfession,gender
19635,nm0913014,405676,writer,Robert Penn Warren,"writer,actor",Male
19636,"nm0913017,nm0919621",193524,writer,,unknown,
19637,nm0913346,77416,writer,Deric Washburn,writer,
19638,nm0913670,52365,writer,Dale Wasserman,"writer,soundtrack,miscellaneous",
19639,nm0913670,73486,writer,Dale Wasserman,"writer,soundtrack,miscellaneous",
19640,nm0913860,275277,director,Shinichirô Watanabe,"director,art_department,writer",
19641,nm0913961,61107,writer,Keith Waterhouse,writer,
19642,nm0913966,117477,writer,Rémi Waterhouse,"writer,director,actor",Male
19643,nm0914058,102070,writer,Daniel Waters,"writer,producer,director",
19644,nm0914058,106697,writer,Daniel Waters,"writer,producer,director",
19645,nm0914058,97493,writer,Daniel Waters,"writer,producer,director",
19646,nm0914058,1686821,writer,Daniel Waters,"writer,producer,director",
19647,nm0914058,103776,writer,Daniel Waters,"writer,producer,director",
19648,nm0914073,50998,writer,Ed Waters,"writer,producer,miscellaneous",
19649,nm0914112,18199,director,John Waters,"assistant_director,director,producer",
19650,nm0914134,1396218,director,Mark Waters,"director,producer,writer",
19651,nm0914134,377092,director,Mark Waters,"director,producer,writer",
19652,nm0914134,1686821,director,Mark Waters,"director,producer,writer",
19653,nm0914134,425123,director,Mark Waters,"director,producer,writer",
19654,nm0914134,119324,director,Mark Waters,"director,producer,writer",
19655,nm0914134,322330,director,Mark Waters,"director,producer,writer",
19656,nm0914134,119324,writer,Mark Waters,"director,producer,writer",
19657,nm0914166,84503,writer,Roger Waters,"soundtrack,composer,music_department",
19658,nm0914245,52722,writer,Lawrence Edward Watkin,"writer,soundtrack,music_department",
19659,nm0914362,25755,writer,Maurine Dallas Watkins,writer,
19660,nm0914362,299658,writer,Maurine Dallas Watkins,writer,
19661,nm0914386,109849,director,Peter Watkins,"director,writer,editor",
19662,nm0914386,109849,writer,Peter Watkins,"director,writer,editor",
19663,nm0914386,74462,director,Peter Watkins,"director,writer,editor",
19664,nm0914386,74462,writer,Peter Watkins,"director,writer,editor",
19665,nm0914471,72901,director,Pierre Watrin,"animation_department,director,art_department",
19666,nm0914536,87298,writer,Carol Watson,"writer,cinematographer",
19667,nm0914536,83972,writer,Carol Watson,"writer,cinematographer",
19668,nm0914615,138704,writer,Eric Watson,"producer,director,writer",
19669,nm0914668,212720,writer,Ian Watson,"writer,miscellaneous",
19670,nm0914709,102798,writer,John Watson,"producer,writer,miscellaneous",
19671,nm0914941,1979319,writer,Nobuhiro Watsuki,"writer,animation_department,art_department",
19672,nm0915284,412536,writer,Evelyn Waugh,"writer,actor",Male
19673,nm0915304,1591479,director,Scott Waugh,"stunts,producer,actor",Male
19674,nm0915304,2369135,director,Scott Waugh,"stunts,producer,actor",Male
19675,nm0915465,362120,writer,Shawn Wayans,"actor,writer,music_department",Male
19676,nm0915465,257106,writer,Shawn Wayans,"actor,writer,music_department",Male
19677,nm0915465,306047,writer,Shawn Wayans,"actor,writer,music_department",Male
19678,nm0915465,175142,writer,Shawn Wayans,"actor,writer,music_department",Male
19679,nm0915465,381707,writer,Shawn Wayans,"actor,writer,music_department",Male
19680,nm0915814,252684,writer,Blayne Weaver,"actor,writer,director",Male
19681,nm0915875,18806,writer,John V.A. Weaver,writer,
19682,nm0915978,428038,writer,Will Weaver,"writer,actor",Male
19683,nm0916047,61722,writer,Charles Webb,writer,
19684,nm0916131,92925,writer,Jack Webb,"writer,actor,producer",Male
19685,nm0916139,101540,writer,James R. Webb,writer,
19686,nm0916406,1531930,writer,Mark Webber,"actor,producer,writer",Male
19687,nm0916424,367959,director,Peter Webber,"director,editor,writer",
19688,nm0916424,335119,director,Peter Webber,"director,editor,writer",
19689,nm0916579,1362534,writer,Georg Weber,"director,actor,writer",Male
19690,nm0916665,11979,writer,Lois Weber,"director,writer,actress",Female
19691,nm0916665,3424,writer,Lois Weber,"director,writer,actress",Female
19692,nm0916665,9682,writer,Lois Weber,"director,writer,actress",Female
19693,nm0916665,11979,director,Lois Weber,"director,writer,actress",Female
19694,nm0916665,3424,director,Lois Weber,"director,writer,actress",Female
19695,nm0916811,21884,writer,Peggy Webling,writer,
19696,nm0916914,47969,writer,Jean Webster,writer,
19697,nm0917066,133751,writer,David Wechter,"producer,director,writer",
19698,nm0917149,375233,writer,Frank Wedekind,writer,
19699,nm0917149,18737,writer,Frank Wedekind,writer,
19700,nm0917188,848537,director,Chris Wedge,"actor,producer,director",Male
19701,nm0917188,3095734,director,Chris Wedge,"actor,producer,director",Male
19702,nm0917188,358082,director,Chris Wedge,"actor,producer,director",Male
19703,nm0917188,268380,director,Chris Wedge,"actor,producer,director",Male
19704,nm0917387,93144,writer,Nancy Weems,"actress,writer,music_department",Female
19705,nm0917405,1588895,director,Apichatpong Weerasethakul,"director,writer,editor",
19706,nm0917405,1588895,writer,Apichatpong Weerasethakul,"director,writer,editor",
19707,nm0917405,381668,writer,Apichatpong Weerasethakul,"director,writer,editor",
19708,nm0917405,381668,director,Apichatpong Weerasethakul,"director,writer,editor",
19709,nm0917440,3661298,writer,Hanna Weg,"writer,producer,director",
19710,nm0917833,82176,writer,Herman Weigel,"writer,producer,director",
19711,nm0917833,88323,writer,Herman Weigel,"writer,producer,director",
19712,nm0917992,866439,director,Paul Weiland,"director,writer,actor",Male
19713,nm0918041,77613,writer,Claudia Weill,"director,actress,writer",Female
19714,nm0918041,77613,director,Claudia Weill,"director,actress,writer",Female
19715,nm0918078,1710417,writer,Daryl Wein,"director,actor,writer",Male
19716,nm0918078,1710417,director,Daryl Wein,"director,actor,writer",Male
19717,nm0918083,3315342,writer,Len Wein,"writer,actor,miscellaneous",Male
19718,nm0918083,84745,writer,Len Wein,"writer,actor,miscellaneous",Male
19719,"nm0918083,nm1079211,nm1436760,nm1634601,nm2399856,nm3371518,nm3882234,nm4563877,nm6715911",1431045,writer,,unknown,
19720,nm0918326,408777,writer,Hans Weingartner,"director,producer,writer",
19721,nm0918326,810868,writer,Hans Weingartner,"director,producer,writer",
19722,nm0918326,810868,director,Hans Weingartner,"director,producer,writer",
19723,nm0918326,408777,director,Hans Weingartner,"director,producer,writer",
19724,nm0918339,99938,writer,Herschel Weingrod,"writer,producer,director",
19725,nm0918339,95687,writer,Herschel Weingrod,"writer,producer,director",
19726,nm0918339,96320,writer,Herschel Weingrod,"writer,producer,director",
19727,nm0918339,86465,writer,Herschel Weingrod,"writer,producer,director",
19728,nm0918339,117705,writer,Herschel Weingrod,"writer,producer,director",
19729,nm0918376,95925,writer,Richard Weinman,"producer,writer,editorial_department",
19730,nm0918434,90728,writer,David Z. Weinstein,"writer,assistant_director,miscellaneous",
19731,nm0918711,117500,writer,David Weisberg,"writer,actor,soundtrack",Male
19732,nm0918711,3014866,writer,David Weisberg,"writer,actor,soundtrack",Male
19733,nm0918861,88944,writer,Matthew Weisman,"miscellaneous,writer,producer",
19734,nm0918873,109520,director,Sam Weisman,"director,actor,producer",Male
19735,nm0918873,119190,director,Sam Weisman,"director,actor,producer",Male
19736,nm0918876,87344,writer,Straw Weisman,"producer,production_manager,writer",
19737,nm0918902,54692,writer,Allan Weiss,writer,
19738,nm0918907,1251757,writer,Andy Weiss,"writer,producer,actor",Male
19739,nm0918955,2017020,writer,David N. Weiss,"writer,producer,miscellaneous",
19740,nm0918955,213203,writer,David N. Weiss,"writer,producer,miscellaneous",
19741,nm0918955,472181,writer,David N. Weiss,"writer,producer,miscellaneous",
19742,nm0918955,134067,writer,David N. Weiss,"writer,producer,miscellaneous",
19743,"nm0918955,nm0970606,nm0230666,nm3735491,nm1019583,nm0970447",298148,writer,,unknown,
19744,nm0919115,373051,writer,Michael D. Weiss,"writer,production_manager",
19745,nm0919289,1185416,writer,David Weissman,"writer,producer,actor",Male
19746,nm0919289,251075,writer,David Weissman,"writer,producer,actor",Male
19747,nm0919352,1319722,director,Michael J. Weithorn,"writer,producer,miscellaneous",
19748,nm0919352,1319722,writer,Michael J. Weithorn,"writer,producer,miscellaneous",
19749,nm0919363,120587,writer,Chris Weitz,"producer,writer,miscellaneous",
19750,nm0919363,276751,director,Chris Weitz,"producer,writer,miscellaneous",
19751,nm0919363,163651,director,Chris Weitz,"producer,writer,miscellaneous",
19752,nm0919363,385752,director,Chris Weitz,"producer,writer,miscellaneous",
19753,nm0919363,385752,writer,Chris Weitz,"producer,writer,miscellaneous",
19754,nm0919363,1661199,writer,Chris Weitz,"producer,writer,miscellaneous",
19755,nm0919363,276751,writer,Chris Weitz,"producer,writer,miscellaneous",
19756,nm0919363,1259571,director,Chris Weitz,"producer,writer,miscellaneous",
19757,nm0919363,3748528,writer,Chris Weitz,"producer,writer,miscellaneous",
19758,nm0919369,276751,writer,Paul Weitz,"producer,writer,director",
19759,nm0919369,385267,writer,Paul Weitz,"producer,writer,director",
19760,nm0919369,4270516,writer,Paul Weitz,"producer,writer,director",
19761,nm0919369,163651,director,Paul Weitz,"producer,writer,director",
19762,nm0919369,4270516,director,Paul Weitz,"producer,writer,director",
19763,nm0919369,1814621,director,Paul Weitz,"producer,writer,director",
19764,nm0919369,385267,director,Paul Weitz,"producer,writer,director",
19765,nm0919369,455323,writer,Paul Weitz,"producer,writer,director",
19766,nm0919369,120587,writer,Paul Weitz,"producer,writer,director",
19767,nm0919369,276751,director,Paul Weitz,"producer,writer,director",
19768,nm0919369,455323,director,Paul Weitz,"producer,writer,director",
19769,nm0919652,417349,writer,Sandy Welch,writer,
19770,nm0919720,98309,writer,Fay Weldon,writer,
19771,nm0919815,82158,writer,Colin Welland,"actor,writer",Male
19772,nm0919876,79261,writer,Michael Weller,"producer,writer,miscellaneous",
19773,nm0919925,381849,writer,Halsted Welles,"writer,producer",
19774,nm0920074,75265,writer,William A. Wellman,"director,writer,producer",
19775,nm0920074,18684,director,William A. Wellman,"director,writer,producer",
19776,nm0920074,18578,director,William A. Wellman,"director,writer,producer",
19777,nm0920074,22208,director,William A. Wellman,"director,writer,producer",
19778,nm0920074,29322,director,William A. Wellman,"director,writer,producer",
19779,nm0920074,44205,director,William A. Wellman,"director,writer,producer",
19780,nm0920074,24008,director,William A. Wellman,"director,writer,producer",
19781,nm0920074,47522,writer,William A. Wellman,"director,writer,producer",
19782,nm0920074,36244,director,William A. Wellman,"director,writer,producer",
19783,nm0920074,22286,director,William A. Wellman,"director,writer,producer",
19784,nm0920108,117979,writer,Audrey Wells,"writer,director,producer",
19785,nm0920108,328589,director,Audrey Wells,"writer,director,producer",
19786,nm0920108,328589,writer,Audrey Wells,"writer,director,producer",
19787,nm0920108,119190,writer,Audrey Wells,"writer,director,producer",
19788,nm0920216,54469,writer,George Wells,"writer,producer",
19789,nm0920216,44855,writer,George Wells,"writer,producer",
19790,nm0920216,43012,writer,George Wells,"writer,producer",
19791,nm0920216,109127,writer,George Wells,"writer,producer",
19792,nm0920227,1440161,writer,Gren Wells,"writer,director,actress",Female
19793,nm0920229,46534,writer,H.G. Wells,"writer,actor",Male
19794,nm0920229,37635,writer,H.G. Wells,"writer,actor",Male
19795,nm0920229,58100,writer,H.G. Wells,"writer,actor",Male
19796,nm0920229,417,writer,H.G. Wells,"writer,actor",Male
19797,nm0920229,407304,writer,H.G. Wells,"writer,actor",Male
19798,nm0920229,24188,writer,H.G. Wells,"writer,actor",Male
19799,nm0920229,24184,writer,H.G. Wells,"writer,actor",Male
19800,nm0920274,116212,writer,John Wells,"producer,writer,director",
19801,nm0920274,1322269,director,John Wells,"producer,writer,director",
19802,nm0920385,279778,writer,Rebecca Wells,writer,
19803,nm0920425,120794,director,Simon Wells,"animation_department,director,art_department",
19804,nm0920425,1305591,director,Simon Wells,"animation_department,director,art_department",
19805,nm0920425,1305591,writer,Simon Wells,"animation_department,director,art_department",
19806,nm0920425,101329,director,Simon Wells,"animation_department,director,art_department",
19807,nm0920425,112453,director,Simon Wells,"animation_department,director,art_department",
19808,nm0920492,3726220,director,Nina Wels,"director,visual_effects,animation_department",
19809,nm0920543,2763304,writer,Irvine Welsh,"writer,actor,producer",Male
19810,nm0920543,1450321,writer,Irvine Welsh,"writer,actor,producer",Male
19811,nm0920543,117951,writer,Irvine Welsh,"writer,actor,producer",Male
19812,nm0920859,247638,writer,Gina Wendkos,"writer,producer,miscellaneous",
19813,nm0920859,200550,writer,Gina Wendkos,"writer,producer,miscellaneous",
19814,nm0920859,368933,writer,Gina Wendkos,"writer,producer,miscellaneous",
19815,nm0920859,380623,writer,Gina Wendkos,"writer,producer,miscellaneous",
19816,nm0920862,52847,director,Paul Wendkos,"director,producer,editor",
19817,nm0920862,78509,director,Paul Wendkos,"director,producer,editor",
19818,nm0921013,1764651,writer,Richard Wenk,"writer,director,producer",
19819,nm0921013,472399,writer,Richard Wenk,"writer,director,producer",
19820,nm0921013,455944,writer,Richard Wenk,"writer,director,producer",
19821,nm0921013,3393786,writer,Richard Wenk,"writer,director,producer",
19822,nm0921013,2404435,writer,Richard Wenk,"writer,director,producer",
19823,nm0921023,1398426,writer,Alan Wenkus,"writer,producer,director",
19824,nm0921043,3977462,writer,Willem Wennekers,"writer,producer,miscellaneous",
19825,nm0921262,4265878,director,Stina Werenfels,"director,writer,assistant_director",
19826,nm0921262,4265878,writer,Stina Werenfels,"director,writer,assistant_director",
19827,nm0921268,31516,writer,Franz Werfel,"writer,miscellaneous",
19828,nm0921288,31022,director,Alfred L. Werker,"director,assistant_director,producer",
19829,nm0921516,456554,writer,Barry Wernick,"producer,writer,miscellaneous",
19830,nm0921521,1442437,writer,Ilana Wernick,"producer,writer,miscellaneous",
19831,nm0921985,118589,writer,Cheryl L. West,"writer,producer,soundtrack",
19832,nm0921995,31385,writer,Claudine West,"writer,miscellaneous",
19833,nm0921995,32811,writer,Claudine West,"writer,miscellaneous",
19834,nm0921995,35093,writer,Claudine West,"writer,miscellaneous",
19835,nm0922327,20668,writer,Roland West,"director,writer,producer",
19836,nm0922327,20668,director,Roland West,"director,writer,producer",
19837,nm0922346,1764651,director,Simon West,"producer,director,actor",Male
19838,nm0922346,455857,director,Simon West,"producer,director,actor",Male
19839,nm0922346,472399,director,Simon West,"producer,director,actor",Male
19840,nm0922346,118880,director,Simon West,"producer,director,actor",Male
19841,nm0922346,146316,director,Simon West,"producer,director,actor",Male
19842,nm0922346,146316,writer,Simon West,"producer,director,actor",Male
19843,nm0922391,32690,director,William West,director,
19844,nm0922487,1376233,director,James Westby,"editor,director,writer",
19845,nm0922487,1376233,writer,James Westby,"editor,director,writer",
19846,nm0922589,49934,writer,Robert Westerby,writer,
19847,nm0922617,109849,writer,Niklas Westergren,writer,
