"nconst","tconst","crew.type","primaryName","primaryProfession"
"nm1645959","1828224","writ1","Ricardo Arnaiz","producer,writer,director"
"nm1646475","3832158","writ4","Richie Conroy","writer,director,producer"
"nm1646482","1016268","writ3","Peter Elkind","writer,producer"
"nm1646537","0410377","writ5","Wendy Orr","writer"
"nm1646563","0353969","writ3","Sung-bo Shim","writer,director,actor"
"nm1646565","3566726","writ1","Jennie Snyder Urman","writer,producer,miscellaneous"
"nm1650283","0416496","dir2","Espen Sandberg","director,producer,executive"
"nm1650283","1790809","dir2","Espen Sandberg","director,producer,executive"
"nm1650283","1613750","dir2","Espen Sandberg","director,producer,executive"
"nm1650330","0416212","writ2","Sue Monk Kidd","writer,soundtrack"
"nm1650373","2243621","dir2","Maksim Sveshnikov","writer,director"
"nm1650373","1272051","writ4","Maksim Sveshnikov","writer,director"
"nm1651487","2710826","dir2","Robin Schmidt","director,writer,editor"
"nm1652155","0413573","writ2","Jen Klein","writer,miscellaneous,producer"
"nm1652346","0810784","writ2","Andrew Motion","writer,actor,miscellaneous"
"nm1653753","4468740","writ1","Paul King","director,writer,assistant_director"
"nm1653753","1109624","dir1","Paul King","director,writer,assistant_director"
"nm1653753","4468740","dir1","Paul King","director,writer,assistant_director"
"nm1653753","1109624","writ1","Paul King","director,writer,assistant_director"
"nm1654465","0417001","writ1","Claire Cook","writer"
"nm1656167","2011971","writ2","Evelyne de la Chenelière","actress,writer"
"nm1656178","1135952","writ3","Lucie Borleteau","actress,director,writer"
"nm1656308","1683526","writ1","Carl Lund","writer,producer"
"nm1656428","1640484","writ2","Arlene Gibbs","producer,writer"
"nm1656923","3478232","writ5","Justin Partridge","writer,art_director,production_designer"
"nm1656923","1913178","writ3","Justin Partridge","writer,art_director,production_designer"
"nm1657200","2742544","writ2","Graham Reznick","sound_department,actor,writer"
"nm1657200","4720702","writ2","Graham Reznick","sound_department,actor,writer"
"nm1658166","1198199","writ1","Bryan Wizemann","writer,director,producer"
"nm1658166","1198199","dir1","Bryan Wizemann","writer,director,producer"
"nm1659741","2091256","dir1","David Soren","writer,actor,director"
"nm1659741","2091256","writ3","David Soren","writer,actor,director"
"nm1659741","1860353","writ3","David Soren","writer,actor,director"
"nm1659741","1860353","dir1","David Soren","writer,actor,director"
"nm1659763","0493093","dir4","Shannon Flynn","director,miscellaneous"
"nm1659906","1368491","writ1","Javier Fuentes-León","miscellaneous,director,writer"
"nm1659906","1368491","dir1","Javier Fuentes-León","miscellaneous,director,writer"
"nm1660595","2756032","dir1","Charlie McDowell","director,writer,actor"
"nm1660595","5155780","dir1","Charlie McDowell","director,writer,actor"
"nm1660595","5155780","writ2","Charlie McDowell","director,writer,actor"
"nm1661137","1023481","writ2","Karen Barna","miscellaneous,writer,legal"
"nm1661186","1340800","writ2","Peter Straughan","writer,director,miscellaneous"
"nm1661186","3457342","dir1","Peter Straughan","writer,director,miscellaneous"
"nm1661186","1605717","writ2","Peter Straughan","writer,director,miscellaneous"
"nm1661186","1234548","writ2","Peter Straughan","writer,director,miscellaneous"
"nm1661186","3457342","writ1","Peter Straughan","writer,director,miscellaneous"
"nm1661186","1226753","writ3","Peter Straughan","writer,director,miscellaneous"
"nm1661334","5265960","writ1","Amat Escalante","director,writer,producer"
"nm1661334","5265960","dir1","Amat Escalante","director,writer,producer"
"nm1661375","0105414","writ1","John Lutz","writer"
"nm1661902","0417614","writ1","Tom Willett","writer"
"nm1662741","1594972","writ1","Daniel Altiere","writer,producer"
"nm1662742","1594972","writ2","Steven Altiere","writer,producer"
"nm1664036","2309021","writ3","Jorge Michel Grau","director,writer,editor"
"nm1664088","0417614","dir1","Jason Matzner","director,cinematographer,writer"
"nm1665004","2168910","writ1","Imtiaz Ali","writer,director,actor"
"nm1665932","1298554","dir1","Kike Maíllo","director,writer,actor"
"nm1665969","1252380","writ2","Karin Gist","producer,writer,miscellaneous"
"nm1665969","1055366","writ1","Karin Gist","producer,writer,miscellaneous"
"nm1665973","1327773","writ2","Wil Haygood","writer,producer"
"nm1666018","0418763","writ2","Anthony Swofford","writer,producer"
"nm1668000","0473364","writ1","Marcus Warren","director,writer,producer"
"nm1668000","0473364","dir1","Marcus Warren","director,writer,producer"
"nm1668152","0469021","writ1","Rob Gibbons","writer,producer,director"
"nm1668634","1621994","writ2","Prakash Kovelamudi","director,writer,actor"
"nm1668634","1621994","dir1","Prakash Kovelamudi","director,writer,actor"
"nm1672009","0896872","writ2","Eilis Kirwan","writer,director,producer"
"nm1672013","3015110","writ1","Barbara Kymlicka","writer,director,producer"
"nm1672020","0460897","writ2","Igor Legarreta","director,writer,assistant_director"
"nm1672020","1971325","writ2","Igor Legarreta","director,writer,assistant_director"
"nm1672051","2070776","writ1","Régis Roinsard","director,writer"
"nm1672051","2070776","dir1","Régis Roinsard","director,writer"
"nm1672161","0419887","writ2","Khaled Hosseini","writer,actor"
"nm1672246","3960412","writ3","Jorma Taccone","writer,soundtrack,actor"
"nm1672246","1470023","writ3","Jorma Taccone","writer,soundtrack,actor"
"nm1672246","1470023","dir1","Jorma Taccone","writer,soundtrack,actor"
"nm1672246","3960412","dir1","Jorma Taccone","writer,soundtrack,actor"
"nm1672363","1657299","writ1","Neil Jaworski","writer,producer"
"nm1672425","1306980","writ1","Will Reiser","producer,writer,actor"
"nm1673756","1954701","writ1","Jan Ole Gerster","director,writer,actor"
"nm1673756","1954701","dir1","Jan Ole Gerster","director,writer,actor"
"nm1674354","0420293","writ2","Philip Zimbardo","writer,miscellaneous"
"nm1674495","0792965","writ2","Anna Gavalda","writer"
"nm1674631","0454876","writ1","Yann Martel","writer"
"nm1676193","0790724","writ1","Lee Child","writer,actor"
"nm1676193","3393786","writ4","Lee Child","writer,actor"
"nm1676221","3960412","writ1","Andy Samberg","actor,producer,soundtrack"
"nm1676223","0787475","dir1","Akiva Schaffer","writer,director,soundtrack"
"nm1676223","3960412","dir2","Akiva Schaffer","writer,director,soundtrack"
"nm1676223","1298649","dir1","Akiva Schaffer","writer,director,soundtrack"
"nm1676223","3960412","writ2","Akiva Schaffer","writer,director,soundtrack"
"nm1676691","1356380","writ4","Alexander McCall Smith","writer"
"nm1676793","1790885","writ1","Mark Boal","writer,producer,director"
"nm1676793","0887912","writ1","Mark Boal","writer,producer,director"
"nm1676793","5390504","writ1","Mark Boal","writer,producer,director"
"nm1678495","0406158","writ1","Terry Ryan","writer"
"nm1680347","1480656","writ2","Don DeLillo","writer,soundtrack"
"nm1680438","3318220","writ1","Chris Westendorp","writer,director,miscellaneous"
"nm1683671","1152397","writ1","Bill Haney","producer,writer,director"
"nm1684016","2446108","dir1","Mike Fetterly","animation_department,director"
"nm1684558","1788453","writ2","Jeremiah Campbell","writer,actor"
"nm1685000","1911658","writ1","Michael Colton","writer,miscellaneous,producer"
"nm1686085","2881698","writ4","Murphy Michaels","art_director,actor,art_department"
"nm1687155","1770734","writ1","Tom Bradby","writer,producer"
"nm1691074","0022940","writ3","Sid Schlager","writer"
"nm1694619,nm0918083,nm0126208,nm0227704,nm0863622,nm0112357,nm0176689,nm0277730,nm0300800,nm0335238,nm0408639,nm1047603,nm1066073,nm1189825,nm1198528,nm1259714,nm1319586,nm1439645,nm1570426,nm1672849,nm3157311,nm4160687,nm4565009,nm4587620,nm4635630,nm4846365,nm8829833,nm9292621","3139086","writ5",NA,NA
"nm1697112","1323045","writ1","Adam Green","writer,producer,director"
"nm1697112","1323045","dir1","Adam Green","writer,producer,director"
"nm1698571","1298649","writ3","Evan Goldberg","producer,writer,director"
"nm1698571","1700841","writ4","Evan Goldberg","producer,writer,director"
"nm1698571","0829482","writ2","Evan Goldberg","producer,writer,director"
"nm1698571","4438848","writ4","Evan Goldberg","producer,writer,director"
"nm1698571","1245492","writ2","Evan Goldberg","producer,writer,director"
"nm1698571","2788710","writ3","Evan Goldberg","producer,writer,director"
"nm1698571","0910936","writ2","Evan Goldberg","producer,writer,director"
"nm1698571","1245492","dir1","Evan Goldberg","producer,writer,director"
"nm1698571","0990407","writ2","Evan Goldberg","producer,writer,director"
"nm1698571","2788710","dir1","Evan Goldberg","producer,writer,director"
"nm1698584","1731767","writ2","Scott Thomas","writer,producer,actor"
"nm1699780","1172963","writ1","Suha Arraf","writer,producer,director"
"nm1699869","0421229","writ3","Ruth Sacks","writer"
"nm1699934","1441326","dir1","Sean Durkin","producer,director,actor"
"nm1699934","1441326","writ1","Sean Durkin","producer,director,actor"
"nm1701024","1772424","writ5","Nadine Labaki","actress,director,writer"
"nm1701024","0825236","dir1","Nadine Labaki","actress,director,writer"
"nm1701024","1772424","dir1","Nadine Labaki","actress,director,writer"
"nm1701024","0825236","writ1","Nadine Labaki","actress,director,writer"
"nm1703597","2243621","writ1","Vladlen Barbe","animation_department,director,writer"
"nm1703597","2243621","dir1","Vladlen Barbe","animation_department,director,writer"
"nm1703612","0211933","writ1","Joby Harold","producer,writer,director"
"nm1703612","1972591","writ1","Joby Harold","producer,writer,director"
"nm1703612","0211933","dir1","Joby Harold","producer,writer,director"
"nm1703635","0887732","writ4","Federica Pontremoli","writer,producer,director"
"nm1703635","1456472","writ3","Federica Pontremoli","writer,producer,director"
"nm1703635","0429727","writ4","Federica Pontremoli","writer,producer,director"
"nm1703726","0423382","writ3","Britta Svensson","writer"
"nm1704795","1478804","writ1","Stanley J. Orzel","writer,director,miscellaneous"
"nm1704795","1478804","dir1","Stanley J. Orzel","writer,director,miscellaneous"
"nm1704969","1905040","writ1","Vikram Weet","miscellaneous,production_manager,writer"
"nm1706261","2870808","writ2","Joni Lefkowitz","writer,producer,actress"
"nm1706767","1700841","writ5","Jonah Hill","actor,producer,writer"
"nm1706767","2294449","writ4","Jonah Hill","actor,producer,writer"
"nm1706767","1232829","writ2","Jonah Hill","actor,producer,writer"
"nm1707307","0379725","writ2","Gerald Clarke","writer"
"nm1709264","1764651","writ5","Dave Callaham","writer,producer"
"nm1709264","0831387","writ2","Dave Callaham","writer,producer"
"nm1709264","1320253","writ1","Dave Callaham","writer,producer"
"nm1709264","2333784","writ4","Dave Callaham","writer,producer"
"nm1709264","0419706","writ1","Dave Callaham","writer,producer"
"nm1712417","1362058","writ3","Lucas Roche","editor,editorial_department,visual_effects"
"nm1713410","0382189","writ1","Helen Cross","writer"
"nm1713427","0299172","writ3","Michael LaBash","art_department,writer,animation_department"
"nm1714788","4145324","dir1","Jared Cohn","actor,director,writer"
"nm1714788","2304517","dir1","Jared Cohn","actor,director,writer"
"nm1714788","4145324","writ1","Jared Cohn","actor,director,writer"
"nm1714788","2304517","writ1","Jared Cohn","actor,director,writer"
"nm1716636","3172532","writ2","Marielle Heller","actress,director,writer"
"nm1716636","3172532","dir1","Marielle Heller","actress,director,writer"
"nm1717857","0961066","writ3","Agneta Ulfsäter-Troell","actress,writer,miscellaneous"
"nm1717949","4515684","dir1","Corneliu Porumboiu","writer,director,producer"
"nm1717949","0809407","dir1","Corneliu Porumboiu","writer,director,producer"
"nm1717949","4515684","writ1","Corneliu Porumboiu","writer,director,producer"
"nm1717949","0809407","writ1","Corneliu Porumboiu","writer,director,producer"
"nm1717949","1337051","writ1","Corneliu Porumboiu","writer,director,producer"
"nm1717949","1337051","dir1","Corneliu Porumboiu","writer,director,producer"
"nm1718014","2262345","writ1","Claire Paoletti","writer"
"nm1718023","0083248","writ1","Mirza Muhammad Hadi Ruswa","writer"
"nm1718044","4731504","writ2","Olivier Vannelle","writer"
"nm1718864","0964587","writ2","Jamie Minoprio","writer,miscellaneous,producer"
"nm1720541","1325004","dir1","David Slade","producer,director,writer"
"nm1720541","0424136","dir1","David Slade","producer,director,writer"
"nm1720541","0389722","dir1","David Slade","producer,director,writer"
"nm1720648","3097204","writ1","Damon Beesley","producer,writer,director"
"nm1720648","1716772","writ2","Damon Beesley","producer,writer,director"
"nm1720648","3097204","dir2","Damon Beesley","producer,writer,director"
"nm1721077","0370986","writ2","Scott Heim","writer"
"nm1721806","0382189","writ3","Michael Wynne","writer,producer"
"nm1721889","1480660","writ2","Frank O'Connor","producer,actor,director"
"nm1722281","0421082","writ1","Deborah Curtis","producer,writer"
"nm1724509","2831440","writ2","Luke Humphrey","actor,writer"
"nm1725022","1911658","writ3","Brandon Sawyer","miscellaneous,writer,producer"
"nm1725951","1828224","writ4","Jesus Guzman","actor,writer"
"nm1726378","1758692","writ2","Ben York Jones","writer,actor,producer"
"nm1726457","1059786","writ1","John Glenn","producer,writer,director"
"nm1726531","1369706","writ1","Michael Rasmussen","writer,director,editor"
"nm1726688","1870548","dir1","Avi Lewis","writer,producer,director"
"nm1726854","1129423","writ2","Stephen Kendrick","writer,producer,actor"
"nm1726854","1630036","writ2","Stephen Kendrick","writer,producer,actor"
"nm1726876","1059786","writ2","Travis Wright","writer,producer"
"nm1726912","1369706","writ2","Shawn Rasmussen","writer,director,producer"
"nm1727367","1855401","dir2","Tim Heidecker","writer,producer,actor"
"nm1727367","1855401","writ1","Tim Heidecker","writer,producer,actor"
"nm1727621","1408253","writ2","Jason Mantzoukas","actor,producer,writer"
"nm1728099","1855401","dir1","Eric Wareheim","writer,producer,director"
"nm1728099","1855401","writ2","Eric Wareheim","writer,producer,director"
"nm1729171","1253863","dir1","Noam Murro","director,producer"
"nm1729294","2948840","writ1","Luke Davies","writer,producer,actor"
"nm1729294","0424880","writ1","Luke Davies","writer,producer,actor"
"nm1729294","3741834","writ2","Luke Davies","writer,producer,actor"
"nm1729303","0890870","writ2","Marcus Dunstan","writer,producer,director"
"nm1729366","1764625","writ2","Gorka Magallón","writer"
"nm1729428","1815862","writ1","Gary Whitta","writer,producer,actor"
"nm1729428","1037705","writ1","Gary Whitta","writer,producer,actor"
"nm1729428","3748528","writ4","Gary Whitta","writer,producer,actor"
