,tconst,id,title,bechdel_rating,year,averageRating,numVotes,runtimeMinutes,genres,primaryTitle
252,28772.0,2382,A Day at the Races,2,1937,7.7,11530.0,111,"Comedy,Musical,Sport",A Day at the Races
253,29087.0,1244,Knight Without Armor,2,1937,6.9,943.0,107,"Adventure,Drama,History",Knight Without Armor
254,29162.0,1336,Lost Horizon,2,1937,7.8,10408.0,97,"Adventure,Drama,Fantasy",Lost Horizon
255,29192.0,4255,Make Way for Tomorrow,3,1937,8.3,5804.0,91,"Comedy,Drama,Romance",Make Way for Tomorrow
256,29207.0,3548,"Mandarin Mystery, The",3,1936,5.3,275.0,66,"Comedy,Crime,Mystery",The Mandarin Mystery
257,29217.0,7877,Marked Woman,3,1937,7.4,2746.0,96,"Crime,Film-Noir,Thriller",Marked Woman
258,29322.0,3968,Nothing Sacred,0,1937,7.3,4995.0,77,"Comedy,Drama,Romance",Nothing Sacred
259,293564.0,16,Rush Hour 3,1,2007,,,,,
260,29377.0,1358,Parnell,2,1937,5.2,395.0,118,"Biography,Drama,Romance",Parnell
261,29442.0,1240,"Prisoner of Zenda, The",1,1937,7.7,3638.0,101,"Adventure,Drama,Romance",The Prisoner of Zenda
262,29453.0,5740,Pepe le Moko,2,1937,7.8,5213.0,94,"Crime,Drama,Romance",Pépé le Moko
263,29546.0,597,Shall We Dance,1,1937,7.6,5617.0,109,"Comedy,Musical,Romance",Shall We Dance
264,29565.0,5617,Murder at the Baskervilles (Silver Blaze),1,1937,5.8,468.0,71,"Crime,Mystery",Murder at the Baskervilles
265,29583.0,1976,Snow White and the Seven Dwarfs,3,1937,7.6,152605.0,83,"Animation,Family,Fantasy",Snow White and the Seven Dwarfs
266,29604.0,631,Stage Door,3,1937,7.8,6534.0,92,"Comedy,Drama",Stage Door
267,29608.0,795,Stella Dallas,3,1937,7.5,3725.0,106,"Drama,Romance",Stella Dallas
268,29682.0,1335,Topper,2,1937,7.4,5715.0,97,"Comedy,Fantasy,Romance",Topper
269,29811.0,7317,"Girl Was Young, The",3,1937,7.0,7236.0,80,"Crime,Mystery,Romance",The Girl Was Young
270,29843.0,3103,"Adventures of Robin Hood, The",2,1938,8.0,41931.0,102,"Action,Adventure,Romance",The Adventures of Robin Hood
271,29870.0,7290,Angels with Dirty Faces,1,1938,8.0,17430.0,97,"Crime,Drama,Film-Noir",Angels with Dirty Faces
272,29929.0,3283,Bluebeard&#39;s Eighth Wife,2,1938,7.4,2496.0,85,"Comedy,Romance",Bluebeard's Eighth Wife
273,29942.0,2467,Boys Town,0,1938,7.3,4470.0,96,"Biography,Drama",Boys Town
274,29947.0,3400,Bringing Up Baby,3,1938,8.0,48736.0,102,"Comedy,Family,Romance",Bringing Up Baby
275,29971.0,594,Carefree,2,1938,7.1,2764.0,83,"Comedy,Musical,Romance",Carefree
276,30044.0,1238,"Dawn Patrol, The",0,1938,7.6,2280.0,103,"Drama,War",The Dawn Patrol
277,30127.0,6042,"Baker&#39;s Wife, The",1,1938,7.6,1262.0,133,"Comedy,Drama",The Baker's Wife
278,30149.0,3951,Four Daughters,3,1938,7.0,1444.0,90,"Drama,Music,Romance",Four Daughters
279,30241.0,994,Holiday,3,1938,7.8,12080.0,95,"Comedy,Romance",Holiday
280,30287.0,1367,Jezebel,2,1938,7.6,10001.0,104,"Drama,Romance",Jezebel
281,30341.0,620,"Lady Vanishes, The",3,1938,7.9,40028.0,96,"Mystery,Thriller",The Lady Vanishes
282,30396.0,4495,"Mad Miss Manton, The",3,1938,6.9,1573.0,80,"Comedy,Crime,Mystery",The Mad Miss Manton
283,30473.0,2590,"Mr. Wong, Detective",1,1938,6.2,757.0,69,"Adventure,Crime,Drama","Mr. Wong, Detective"
284,30755.0,1378,"Sisters, The",2,1938,7.2,1426.0,99,Drama,The Sisters
285,31022.0,5863,"Adventures of Sherlock Holmes, The",3,1939,7.6,5341.0,85,"Crime,Mystery,Thriller",The Adventures of Sherlock Holmes
286,31060.0,2372,At the Circus,2,1939,6.9,4861.0,87,"Comedy,Musical",At the Circus
287,31066.0,3723,Babes in Arms,3,1939,6.5,1955.0,94,"Comedy,Musical",Babes in Arms
288,31210.0,1370,Dark Victory,3,1939,7.6,8325.0,104,"Drama,Romance",Dark Victory
289,31225.0,5634,Destry Rides Again,3,1939,7.7,8616.0,94,"Comedy,Western",Destry Rides Again
290,31235.0,383,Dodge City,2,1939,7.2,3843.0,104,Western,Dodge City
291,31252.0,1384,Drums Along the Mohawk,2,1939,7.2,4721.0,104,"Drama,History,Romance",Drums Along the Mohawk
292,31322.0,1973,"Flying Deuces, The",0,1939,6.9,3872.0,69,"Comedy,War",The Flying Deuces
293,31359.0,5773,Gaslight,3,1940,7.4,2969.0,84,Thriller,Gaslight
294,31381.0,291,Gone with the Wind,3,1939,8.2,247449.0,238,"Drama,History,Romance",Gone with the Wind
295,31385.0,1245,"Goodbye, Mr. Chips",2,1939,7.8,8624.0,114,"Drama,Romance","Goodbye, Mr. Chips"
296,31387.0,2555,"Gorilla, The",3,1939,4.9,1024.0,66,"Comedy,Horror",The Gorilla
297,31455.0,2086,"Hunchback of Notre Dame, The",0,1939,7.9,8752.0,117,"Drama,Romance",The Hunchback of Notre Dame
298,31505.0,7322,Jamaica Inn,3,1939,6.3,7378.0,108,"Adventure,Crime",Jamaica Inn
299,31507.0,1383,Jesse James,2,1939,7.1,3368.0,106,"Biography,Crime,Drama",Jesse James
300,31514.0,8098,Le jour se l&egrave;ve,2,1939,7.8,5396.0,93,"Crime,Drama,Romance",Le Jour se Leve
301,31516.0,1368,Juarez,2,1939,7.3,1639.0,125,"Biography,Drama,History",Juarez
302,31679.0,5946,Mr. Smith Goes to Washington,2,1939,8.2,91093.0,129,"Comedy,Drama",Mr. Smith Goes to Washington
303,31680.0,2622,Mr. Wong in Chinatown,1,1939,6.0,558.0,71,Mystery,Mr. Wong in Chinatown
304,31709.0,5763,Nancy Drew... Reporter,3,1939,6.7,808.0,68,"Comedy,Crime,Mystery",Nancy Drew... Reporter
305,31725.0,1259,Ninotchka,3,1939,8.0,16121.0,110,"Comedy,Romance",Ninotchka
306,31742.0,2851,Of Mice and Men,1,1939,7.8,4747.0,106,Drama,Of Mice and Men
307,31826.0,1371,Essex and Elizabeth,2,1939,7.2,4290.0,106,"Biography,Drama,History",The Private Lives of Elizabeth and Essex
308,31885.0,3089,"Rules of the Game, The",3,1939,8.1,22875.0,110,"Comedy,Drama",The Rules of the Game
309,31971.0,593,Stagecoach,3,1939,7.9,35204.0,96,"Adventure,Western",Stagecoach
310,31981.0,1385,"Story of Alexander Graham Bell, The",2,1939,7.0,842.0,98,"Biography,Drama,History",The Story of Alexander Graham Bell
311,32138.0,174,"Wizard of Oz, The",3,1939,8.0,331064.0,102,"Adventure,Family,Fantasy",The Wizard of Oz
312,32143.0,588,"Women, The",3,1939,8.0,10768.0,133,"Comedy,Drama",The Women
313,32145.0,1239,Wuthering Heights,2,1939,7.7,14082.0,104,"Drama,Romance",Wuthering Heights
314,32155.0,1382,Young Mr. Lincoln,2,1939,7.6,6042.0,100,"Biography,Drama",Young Mr. Lincoln
315,32194.0,1373,"All This, and Heaven Too",2,1940,7.6,3632.0,141,"Drama,Romance","All This, and Heaven Too"
316,32211.0,5320,Anne Of Windy Poplars,3,1940,6.5,115.0,86,Drama,Anne of Windy Poplars
317,32215.0,2556,"Ape, The",3,1940,4.5,1341.0,62,Horror,The Ape
318,32273.0,1356,Boom Town,1,1940,7.1,2572.0,119,"Adventure,Drama,Romance",Boom Town
319,32339.0,1975,A Chump at Oxford,0,1940,7.4,2882.0,62,Comedy,A Chump at Oxford
320,32349.0,1355,Comrade X,2,1940,6.5,1096.0,104,"Comedy,Romance",Comrade X
321,32376.0,4415,"Dance, Girl, Dance",3,1940,6.7,1492.0,90,"Comedy,Drama,Musical","Dance, Girl, Dance"
322,32406.0,4363,Chamber of Horrors / Door with the Seven Locks,2,1940,5.8,313.0,89,"Drama,Horror,Mystery",Chamber of Horrors
323,32455.0,5039,Fantasia,0,1940,7.8,78213.0,125,"Animation,Family,Fantasy",Fantasia
324,32484.0,7311,Foreign Correspondent,1,1940,7.6,15373.0,120,"Action,Romance,Thriller",Foreign Correspondent
325,32551.0,1387,"Grapes of Wrath, The",3,1940,8.1,75434.0,129,"Drama,History",The Grapes of Wrath
326,32553.0,3470,"Great Dictator, The",3,1940,8.5,165558.0,125,"Comedy,Drama,War",The Great Dictator
327,32599.0,3033,His Girl Friday,3,1940,8.0,45678.0,92,"Comedy,Drama,Romance",His Girl Friday
328,32690.0,5802,"Last Alarm, The",3,1940,5.9,104.0,61,"Crime,Drama",The Last Alarm
329,32701.0,1380,"Letter, The",2,1940,7.7,9608.0,95,"Crime,Drama,Film-Noir",The Letter
330,32811.0,1501,"Mortal Storm, The",3,1940,7.9,3732.0,100,Drama,The Mortal Storm
331,32904.0,4943,"Philadelphia Story, The",3,1940,8.0,55311.0,112,"Comedy,Romance",The Philadelphia Story
332,32910.0,478,Pinocchio,1,1940,7.5,106147.0,88,"Animation,Comedy,Family",Pinocchio
333,32943.0,4257,Pride and Prejudice,3,1940,7.4,6556.0,118,"Drama,Romance",Pride and Prejudice
334,32946.0,4354,Primrose Path,3,1940,7.0,1029.0,93,"Drama,Romance",Primrose Path
335,32976.0,618,Rebecca,3,1940,8.2,103193.0,130,"Drama,Mystery,Romance",Rebecca
336,32983.0,1366,"Return of Frank James, The",0,1940,6.7,2355.0,92,"Crime,History,Western",The Return of Frank James
337,33021.0,2678,Santa Fe Trail,1,1940,6.3,2622.0,110,"Adventure,Biography,Drama",Santa Fe Trail
338,33028.0,3050,"Sea Hawk, The",3,1940,7.8,7770.0,127,"Action,Adventure,History",The Sea Hawk
339,33045.0,7861,"Shop Around the Corner, The",3,1940,8.1,22800.0,99,"Comedy,Drama,Romance",The Shop Around the Corner
340,33105.0,1357,Strange Cargo,0,1940,6.9,1774.0,113,"Adventure,Drama,Romance",Strange Cargo
341,33152.0,1265,"Thief of Bagdad, The",0,1940,7.6,10121.0,106,"Adventure,Family,Fantasy",The Thief of Bagdad
342,33436.0,2906,Buck Privates,3,1941,7.3,3527.0,84,"Comedy,Musical,War",Buck Privates
343,33459.0,2446,Cheers for Miss Bishop,3,1941,6.7,503.0,95,"Drama,Romance",Cheers for Miss Bishop
344,33467.0,1266,Citizen Kane,1,1941,8.4,340021.0,119,"Drama,Mystery",Citizen Kane
345,33533.0,1682,"Devil and Miss Jones, The",3,1941,7.8,3010.0,92,"Comedy,Romance",The Devil and Miss Jones
346,33563.0,1117,Dumbo,2,1941,7.3,98741.0,64,"Animation,Drama,Family",Dumbo
347,33627.0,2867,49th Parallel,0,1941,7.4,4812.0,123,"Drama,Thriller,War",49th Parallel
348,33717.0,2410,High Sierra,1,1941,7.6,12668.0,100,"Action,Adventure,Crime",High Sierra
349,33723.0,2910,Hold That Ghost,3,1941,7.6,2855.0,86,"Adventure,Comedy,Music",Hold That Ghost
350,33727.0,1941,Mr. Bug Goes to Town,1,1941,7.1,937.0,78,"Animation,Comedy,Family",Mr. Bug Goes to Town
351,33802.0,6318,Ladies In Retirement,1,1941,7.1,788.0,91,"Crime,Drama,Film-Noir",Ladies in Retirement
352,33804.0,1386,"Lady Eve, The",2,1941,7.9,16388.0,94,"Comedy,Romance",The Lady Eve
353,33836.0,1372,"Little Foxes, The",2,1941,8.2,8578.0,116,"Drama,Romance",The Little Foxes
354,33870.0,1230,"Maltese Falcon, The",1,1941,8.1,131629.0,100,"Film-Noir,Mystery",The Maltese Falcon
355,33874.0,4475,"Man Who Came to Dinner, The",3,1942,7.6,5649.0,112,"Comedy,Romance",The Man Who Came to Dinner
356,33891.0,3717,Meet John Doe,3,1941,7.7,10268.0,122,"Comedy,Drama,Romance",Meet John Doe
357,33902.0,2468,Men of Boys Town,1,1941,6.6,891.0,106,Drama,Men of Boys Town
358,33928.0,6171,Murder by Invitation,3,1941,6.1,187.0,67,"Comedy,Crime,Mystery",Murder by Invitation
359,34175.0,1512,"Shanghai Gesture, The",3,1941,6.8,2168.0,95,"Crime,Drama,Film-Noir",The Shanghai Gesture
360,34240.0,4359,Sullivan&#39;s Travels,3,1941,8.1,20428.0,90,"Adventure,Comedy,Drama",Sullivan's Travels
361,34248.0,7329,Suspicion,3,1941,7.4,26931.0,99,"Mystery,Thriller",Suspicion
362,34328.0,1331,Two-Faced Woman,2,1941,6.4,1217.0,90,"Comedy,Romance",Two-Faced Woman
363,34398.0,2436,"Wolf Man, The",2,1941,7.4,19185.0,70,Horror,The Wolf Man
364,34492.0,1116,Bambi,1,1942,7.3,108609.0,70,"Animation,Drama,Family",Bambi
365,34521.0,3518,Black Dragons,0,1942,4.3,837.0,64,"Thriller,War",Black Dragons
366,34583.0,1076,Casablanca,1,1942,8.5,443514.0,102,"Drama,Romance,War",Casablanca
367,34587.0,2708,Cat People,3,1942,7.4,15731.0,73,"Fantasy,Horror,Thriller",Cat People
368,34591.0,3789,There Was a Father,0,1942,7.8,1928.0,94,Drama,There Was a Father
369,34613.0,7697,"Corpse Vanishes, The",1,1942,4.3,2349.0,64,"Horror,Sci-Fi",The Corpse Vanishes
370,34746.0,1675,For Me and My Gal,3,1942,7.2,2491.0,104,"Musical,Romance,War",For Me and My Gal
371,34882.0,1686,I Married an Angel,3,1942,6.0,362.0,84,"Comedy,Fantasy,Musical",I Married an Angel
372,35015.0,1289,"Magnificent Ambersons, The",2,1942,7.9,18601.0,88,"Drama,Romance",The Magnificent Ambersons
373,35017.0,7475,La main du diable,1,1943,7.6,871.0,78,"Fantasy,Horror",Carnival of Sinners
374,35019.0,681,"Major and the Minor, The",3,1942,7.5,5100.0,100,"Comedy,Romance",The Major and the Minor
375,35093.0,6384,Mrs. Miniver,3,1942,7.6,13138.0,134,"Drama,Romance,War",Mrs. Miniver
376,35140.0,689,"Now, Voyager",3,1942,8.0,12686.0,117,"Drama,Romance","Now, Voyager"
377,35279.0,5938,Saboteur,1,1956,7.2,19736.0,109,"Thriller,War",Saboteur
378,35279.0,5939,Saboteur,1,1942,7.2,19736.0,109,"Thriller,War",Saboteur
379,35317.0,5859,Sherlock Holmes and the Secret Weapon,1,1942,6.8,4449.0,68,"Adventure,Crime,Drama",Sherlock Holmes and the Secret Weapon
380,35360.0,1388,Son of Fury: The Story of Benjamin Blake,1,1942,7.2,1153.0,98,"Adventure,Drama,Romance",Son of Fury: The Story of Benjamin Blake
381,35415.0,3875,Tales of Manhattan,2,1942,7.4,1577.0,118,"Comedy,Drama,Romance",Tales of Manhattan
382,35423.0,1739,Kate &amp; Leopold,2,2001,6.4,70811.0,118,"Comedy,Fantasy,Romance",Kate & Leopold
383,35446.0,5303,To Be or Not to Be,0,1942,8.2,21642.0,99,"Comedy,War",To Be or Not to Be
384,35567.0,4870,Woman of the Year,3,1942,7.3,7740.0,114,"Comedy,Drama,Romance",Woman of the Year
385,35636.0,7834,Angels of Sin,3,1943,7.6,1001.0,90,Drama,Angels of Sin
386,35753.0,3890,Le Corbeau: The Raven,3,1943,7.8,7245.0,92,"Crime,Drama,Mystery",Le Corbeau
387,35770.0,5209,Cry &#39;Havoc&#39;,3,1943,6.9,722.0,97,"Drama,War",Cry 'Havoc'
388,35881.0,5554,Fires Were Started,0,1943,6.6,787.0,63,"Drama,War",Fires Were Started
389,35942.0,1691,Girl Crazy,1,1943,7.0,1284.0,99,"Comedy,Musical,Romance",Girl Crazy
390,35957.0,1988,Guadalcanal Diary,0,1943,6.9,1810.0,93,"Drama,War",Guadalcanal Diary
391,36027.0,1955,I Walked with a Zombie,3,1943,7.2,8995.0,69,"Drama,Fantasy,Horror",I Walked with a Zombie
392,36112.0,3839,"Life and Death of Colonel Blimp, The",2,1943,8.2,11037.0,163,"Drama,Romance,War",The Life and Death of Colonel Blimp
393,36172.0,7410,"More the Merrier, The",1,1943,7.9,4763.0,104,"Comedy,Romance,War",The More the Merrier
394,36230.0,1374,Old Acquaintance,3,1943,7.6,2404.0,110,"Drama,Romance",Old Acquaintance
395,36244.0,6310,"Ox-Bow Incident, The",1,1943,8.1,17804.0,75,"Drama,Western",The Ox-Bow Incident
396,36323.0,1987,Sahara,0,1943,7.6,6818.0,97,"Action,Drama,War",Sahara
397,36326.0,7696,Saludos Amigos,0,1942,6.2,3610.0,42,"Animation,Family,Fantasy",Saludos Amigos
398,36341.0,8090,"Seventh Victim, The",3,1943,6.9,4495.0,71,"Drama,Horror,Mystery",The Seventh Victim
399,36342.0,4617,Shadow of a Doubt,3,1943,8.0,50600.0,108,Thriller,Shadow of a Doubt
400,36363.0,1959,"Sky&#39;s the Limit, The",1,1943,6.5,657.0,89,"Comedy,Musical,Romance",The Sky's the Limit
401,36367.0,6315,So Proudly We Hail!,3,1943,7.6,1304.0,126,"Drama,Romance,War",So Proudly We Hail!
402,36400.0,4699,Judo Saga (Sanshiro Sugata),0,1943,6.8,3472.0,79,"Action,Adventure,Drama",Sanshiro Sugata
403,36418.0,2407,Tender Comrade,3,1943,6.3,645.0,102,"Drama,Romance",Tender Comrade
404,36506.0,3753,Day of Wrath,3,1943,8.0,7658.0,97,"Drama,History",Day of Wrath
405,36515.0,1375,Watch on the Rhine,3,1943,7.4,3155.0,114,Drama,Watch on the Rhine
406,36613.0,201,Arsenic and Old Lace,3,1944,8.0,58972.0,118,"Comedy,Crime,Thriller",Arsenic and Old Lace
407,36695.0,6515,A Canterbury Tale,3,1944,7.7,4171.0,124,"Comedy,Drama,Mystery",A Canterbury Tale
408,36723.0,3134,Cover Girl,3,1944,6.9,3891.0,107,"Comedy,Musical,Romance",Cover Girl
409,36775.0,1416,Double Indemnity,3,1944,8.3,116754.0,107,"Crime,Drama,Film-Noir",Double Indemnity
410,36868.0,3982,"Best Years of Our Lives, The",2,1946,8.1,49421.0,170,"Drama,Romance,War",The Best Years of Our Lives
411,36891.0,1683,Hail the Conquering Hero,2,1944,7.8,3626.0,101,"Comedy,War",Hail the Conquering Hero
412,36914.0,2045,Torment,0,1944,7.4,2674.0,101,"Drama,Romance",Torment
413,36940.0,3279,I&#39;ll Be Seeing You,3,1944,7.3,1654.0,85,"Drama,Family,Romance",I'll Be Seeing You
414,36947.0,4698,"Most Beautiful (Ichiban utsukushiku), The",3,1944,5.8,1313.0,85,Drama,Ichiban utsukushiku
415,36969.0,6781,Jane Eyre,3,1943,7.6,6795.0,97,"Drama,Romance",Jane Eyre
416,37008.0,2715,Laura,3,1944,8.1,36050.0,88,"Drama,Film-Noir,Mystery",Laura
417,37017.0,5983,Lifeboat,3,1944,7.8,22793.0,97,"Drama,War",Lifeboat
418,37059.0,1676,Meet Me in St. Louis,3,1944,7.7,16964.0,113,"Comedy,Drama,Family",Meet Me in St. Louis
419,37076.0,6420,Minstrel Man,1,1944,5.2,103.0,70,Musical,Minstrel Man
420,37094.0,1376,Mr. Skeffington,2,1944,7.8,4564.0,146,"Drama,Romance",Mr. Skeffington
421,37120.0,4222,National Velvet,3,1944,7.4,5590.0,123,"Drama,Family,Sport",National Velvet
422,37280.0,3154,Since You Went Away,3,1944,7.6,3677.0,177,"Drama,Romance,War",Since You Went Away
423,37365.0,6848,Thin Man Goes Home,2,1945,7.4,4121.0,100,"Comedy,Crime,Mystery",The Thin Man Goes Home
424,37382.0,3245,To Have and Have Not,3,1944,8.0,26191.0,100,"Adventure,Comedy,Romance",To Have and Have Not
425,37469.0,2181,Window in the Window,1,1944,7.8,10775.0,107,"Crime,Drama,Film-Noir",The Woman in the Window
426,37508.0,1639,Along Came Jones,0,1945,6.6,1465.0,90,"Comedy,Romance,Western",Along Came Jones
427,37514.0,6017,Anchors Aweigh,0,1945,7.2,6715.0,140,"Comedy,Fantasy,Musical",Anchors Aweigh
428,37558.0,1544,Brief Encounter,3,1945,8.1,29632.0,86,"Drama,Romance",Brief Encounter
429,37630.0,7835,Les dames du Bois de Boulogne,3,1945,7.4,3164.0,86,"Drama,Romance",Les dames du Bois de Boulogne
430,37635.0,7185,Dead of Night,3,1945,7.7,8843.0,103,Horror,Dead of Night
431,37638.0,3999,Detour,1,1945,7.4,11278.0,68,"Crime,Drama,Film-Noir",Detour
432,37671.0,2434,"Enchanted Cottage, The",3,1945,7.6,2300.0,91,"Drama,Romance",The Enchanted Cottage
433,37674.0,5129,Children of Paradise,2,1945,8.3,15896.0,189,"Drama,Romance",Children of Paradise
434,37800.0,1213,I Know Where I&#39;m Going,3,1945,7.6,6665.0,91,"Drama,Romance",'I Know Where I'm Going!'
435,37820.0,2004,Isle of the Dead,3,1945,6.6,3269.0,71,"Drama,Horror,Mystery",Isle of the Dead
436,37843.0,5677,Keep Your Powder Dry,3,1945,6.5,307.0,93,"Drama,War",Keep Your Powder Dry
437,37884.0,3583,"Lost Weekend, The",2,1945,8.0,28583.0,101,"Drama,Film-Noir",The Lost Weekend
438,37913.0,794,Mildred Pierce,3,1945,8.0,18594.0,111,"Crime,Drama,Film-Noir",Mildred Pierce
439,37954.0,3271,"Objective, Burma!",0,1945,7.4,3835.0,142,"Action,Adventure,Drama","Objective, Burma!"
440,38017.0,6945,"Red Dragon, The",1,1945,7.5,544.0,64,"Comedy,Crime,Mystery",The Red Dragon
441,38057.0,5081,Scarlet Street,3,1945,7.9,11482.0,102,"Drama,Film-Noir,Thriller",Scarlet Street
442,38109.0,4252,Spellbound,3,1945,7.6,36874.0,111,"Film-Noir,Mystery,Romance",Spellbound
443,38166.0,6319,"Three Caballeros, The",0,1944,6.5,9758.0,71,"Animation,Comedy,Family",The Three Caballeros
444,38259.0,5856,"Woman in Green, The",3,1945,6.9,4376.0,68,"Drama,Mystery",The Woman in Green
445,38348.0,1268,Beauty and the Beast,3,1946,8.0,21053.0,96,"Drama,Fantasy,Romance",Beauty and the Beast
446,38355.0,971,"Big Sleep, The",1,1946,8.0,70252.0,114,"Crime,Film-Noir,Mystery",The Big Sleep
447,38409.0,5497,"Chase, The",1,1946,6.7,1131.0,86,"Film-Noir,Thriller",The Chase
448,38453.0,5961,"Dark Corner, The",1,1946,7.2,3340.0,99,"Crime,Drama,Film-Noir",The Dark Corner
449,38461.0,1377,Deception,0,1946,7.3,2448.0,115,"Crime,Drama,Film-Noir",Deception
450,38474.0,1381,Devotion,3,1946,6.7,637.0,107,"Biography,Drama",Devotion
451,38494.0,4002,Dressed to Kill,3,1946,7.0,4425.0,76,"Crime,Mystery",Dressed to Kill
452,38499.0,4900,Duel in the sun,2,1946,6.9,6968.0,129,"Drama,Romance,Western",Duel in the Sun
453,38559.0,2809,Gilda,0,1946,7.8,23156.0,110,"Drama,Film-Noir,Romance",Gilda
454,38589.0,786,"Harvey Girls, The",3,1946,7.1,2878.0,102,"Comedy,Musical,Western",The Harvey Girls
455,38650.0,2235,It&#39;s a Wonderful Life,3,1946,8.6,326791.0,130,"Drama,Family,Fantasy",It's a Wonderful Life
456,38661.0,2654,"Jolson Story, The",1,1946,7.4,1313.0,128,"Biography,Drama,Music",The Jolson Story
457,38718.0,8052,Make Mine Music,1,1946,6.4,2844.0,75,"Animation,Family,Music",Make Mine Music
458,38733.0,1231,Stairway to Heaven,0,1946,8.1,15615.0,104,"Comedy,Drama,Fantasy",Stairway to Heaven
459,38762.0,3783,My Darling Clementine,1,1946,7.8,18275.0,97,"Biography,Drama,Western",My Darling Clementine
460,38787.0,622,Notorious,2,1946,8.0,80798.0,101,"Drama,Film-Noir,Romance",Notorious
461,38854.0,1424,"Postman Always Rings Twice, The",1,1946,7.6,15667.0,113,"Crime,Drama,Film-Noir",The Postman Always Rings Twice
462,38890.0,4428,"Rome, Open City",3,1945,8.1,18846.0,103,"Drama,Thriller,War","Rome, Open City"
463,38924.0,1280,"Seventh Veil, The",3,1945,7.0,1234.0,94,"Drama,Music",The Seventh Veil
464,38969.0,5646,Song of the South,2,1946,7.3,9548.0,94,"Animation,Comedy,Family",Song of the South
465,38990.0,3145,"Strange Woman, The",3,1946,6.6,1234.0,100,"Drama,Film-Noir,Romance",The Strange Woman
466,38991.0,7671,"Stranger, The",3,1946,7.4,15281.0,95,"Crime,Drama,Film-Noir",The Stranger
467,39017.0,5872,Terror by Night,1,1946,7.0,4410.0,60,"Crime,Drama,Film-Noir",Terror by Night
468,39054.0,1680,Two Sisters from Boston,3,1946,6.6,374.0,112,"Comedy,Musical",Two Sisters from Boston
469,39192.0,1211,Black Narcissus,3,1947,8.0,17789.0,101,Drama,Black Narcissus
470,39236.0,5779,Calendar Girl,2,1947,6.0,157.0,88,"Musical,Romance",Calendar Girl
471,39286.0,4411,Crossfire,2,1947,7.4,6245.0,86,"Crime,Drama,Film-Noir",Crossfire
472,39349.0,2287,"Egg and I, The",3,1947,7.2,1898.0,108,"Animation,Comedy,Romance",The Egg and I
473,39360.0,1235,"Exile, The",1,1947,6.7,363.0,95,"Adventure,Romance",The Exile
474,39404.0,8053,Fun &amp; Fancy Free,1,1947,6.7,5229.0,73,"Adventure,Animation,Comedy",Fun & Fancy Free
475,39420.0,3047,"Ghost and Mrs. Muir, The",3,1947,7.9,13257.0,104,"Comedy,Drama,Fantasy",The Ghost and Mrs. Muir
476,39431.0,1679,Good News,2,1947,7.8,2073.0,93,"Comedy,Musical,Romance",Good News
477,39441.0,3112,Gunfighters,2,1947,6.3,442.0,87,Western,Gunfighters
478,39650.0,7432,Nada,3,1947,6.6,82.0,76,Drama,Nada
479,39677.0,1278,Odd Man Out,2,1947,7.8,7294.0,116,"Crime,Drama,Film-Noir",Odd Man Out
480,39689.0,6550,Build My Gallows High,2,1947,8.1,26856.0,97,"Crime,Drama,Film-Noir",Out of the Past
481,39694.0,2330,"Paradine Case, The",2,1947,6.5,8566.0,125,"Crime,Drama,Romance",The Paradine Case
482,39819.0,1681,"Shocking Miss Pilgrim, The",3,1947,6.4,318.0,85,"Comedy,Musical,Romance",The Shocking Miss Pilgrim
